ID	tweet	label
pt_train_00465	 @user @user But with the tragic ends we've seen from a few yards, haven't we learned anything? 🥴 Courage ya?	negative
pt_train_00466	 Honestly, it even hurt my heart... Sad truth https://t.co/atdoWiJSQn	negative
pt_train_00467	" @user @user @user Even to produce, it doesn't matter to us. In Angola, the Government increases import taxes on material """"""""Made in Angola"""""""" so that all Angolans prefer to buy national products rather than imported ones. Unfortunately here it is not the same."	negative
pt_train_00468	 @user This cold here doesn't allow	negative
pt_train_00469	 You are no longer afraid of getting AIDS, why man??? https://t.co/lXrdzIXSLh	negative
pt_train_00470	 game of falsehoods, the world mirrors opportunism. Adulterated relationships with other people's exploitation goals! Wake up humans while you still can! https://t.co/BY7kPnZYdF	negative
pt_train_00471	 In my country, if you hear these things, you don't wake up the next day... We need freedom of expression, to fight against forced power.	negative
pt_train_00472	 The salary of sin is death. #TheOpenedHeaven https://t.co/zLAJ2QLdzq	negative
pt_train_00473	 @user @user So you don't really like it, stop wasting her time, there are a lot of fuckboys out there waiting for this to pop…be a man and do it right boy 🤬	negative
pt_train_00474	 @user @user Leave this stupid... it's not even worth 1 mega of your internet baby..	negative
pt_train_00475	 @user You are not well today 😂😂	negative
pt_train_00476	 @user 😫😫😫 This scene is tough sometimes	negative
pt_train_00477	 This kid isn't nice pah😭😭😭😭😭😭😭😂😂😂😂😂😂😂 https://t.co/Z998ZOzZrn	negative
pt_train_00478	 They give you the cell number to be ignored. Daughters of Eve…	negative
pt_train_00479	Colombian cartel threatens to shoot down anyone who takes to the streets https://t.co/xnWon8UArh	negative
pt_train_00480	 You may even know how to sing Preach Giving alms Help others, but the truth is one, if you are not walking in holiness you cannot enter Heaven. The Messiah is coming! #SteadFastWord	negative
pt_train_00481	 Your life is not moving because you are worried about the lives of others.	negative
pt_train_00482	 Monday is the most boring day ih All this congestion	negative
pt_train_00483	 Protests in Russia against Russian invasion resulted in 1,700 arrests in 53 different cities https://t.co/XxLsh4YYy2	negative
pt_train_00484	 You don't even talk to me in the group anymore because you think one of your friends is crushing me, but what's my fault? Yu boy.	negative
pt_train_00485	 “That's how you ruined everything Your notification doesn't have on the screen I miss our conversations” Chris Mc broke me on this one 😩, he smashed it too much.	negative
pt_train_00486	 @user I accept the challenge, even better if you show me your MULTIPLE sugar daddies, you fucking BITCH!	negative
pt_train_00487	 I can't register on your app and I'm blocked at the beginning, what do I do?	negative
pt_train_00488	No test with a negative result doesn't enter!!! https://t.co/Ws8Sb8j4WD	negative
pt_train_00489	 Good defeat, worse to gain 12 pts after the third, this coach has been doing shit for a long time.	negative
pt_train_00490	 @user @user You have serious problems with the word “shall” my friend.	negative
pt_train_00491	 End of the world😪😪 They sell more pills the next day than condoms.	negative
pt_train_00492	" In a Meeting of Certain Niggaz, when a Nigga that is not from the team passes by, they say """""""" damn the nigga has expensive clothes but he lacks flow"""""""" #Speak you, I'll do it."	negative
pt_train_00493	" You guys I swear"""" looks like you were hitting with feel and asking to stop 😭 https://t.co/IOxI8p1OB1"	negative
pt_train_00494	 You can even go to fucked up places and post awesome* pictures... But poor man can be seen by the tone of his djoh, poor man's smile is not to be confused. (Comment from an Envious)	negative
pt_train_00495	" ""January month of poverty"" I'm feeling it now in February 😔😔 and I'll still feel it"	negative
pt_train_00496	Man I'm just the type of person who can't work under pressure!! I get very confused when I go through tests or work with people watching me, knowing that I will be monitored and evaluated. My fear is losing vacancy and job because of this	negative
pt_train_00497	 @user Isn't that using you and delaying his/her life?	negative
pt_train_00498	 @user @user You're ashamed to say here right 😂😂😂😂😂😂😂 I understand you bro😂😂😂😂😂	negative
pt_train_00499	 Ugly ladies don't like to put picture on profile 🙄	negative
pt_train_00500	 @user @user There are people who don't realize that certain comments make people uncomfortable and out of their comfort zone you know.	negative
pt_train_00501	 --I run, I without strength and crippled, I ran, afraid of the pvta of the shot because they always have loaded weapons. I just don't show you the pvta of the bruises because that's space😭😭😭😭 if it was IG I would show it😭😭😭😭	negative
pt_train_00502	 @user Just and alone. Yu. What irresponsibility to spend anyway	negative
pt_train_00503	 @user @user Ihhh the Bron fans are suffering a lot man	negative
pt_train_00504	@user @user Yu so dps will send people away? It's going to be confusing	negative
pt_train_00505	 @user @user Bye bro.. this conversation is taking an unhealthy turn.	negative
pt_train_00506	 @user I feel sorry for them! Look at me here crying with pity 😢	negative
pt_train_00507	 My fear is that she'll take my mobile and think I'm obsessed with her from so many screenshots I have of her pictures.	negative
pt_train_00508	 Neymar looks pissed kkjj https://t.co/xk8DrEhowU	negative
pt_train_00509	 Many people forget that on the same weekend that Ayton Senna died, the young Austrian driver Roland Ratzenberger also died, in practice on Saturday, but that fact was hidden otherwise the race would not take place. If the race had not taken place Ayrton Senna would not have died https://t.co/zK7jAVwJ4y	negative
pt_train_00510	 I unfollowed this guy, now I'm like this🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 this txeko is not good https://t.co/IBbFd12XgI	negative
pt_train_00511	 @user @user @user What the hell have schools to do with a children's hospital? Can't children be taken to the hospital?	negative
pt_train_00512	Alcohol is hurting amazing guys.	negative
pt_train_00513	 @user It's a sexual immorality promotion event	negative
pt_train_00514	 It's weird, it's been 4 rounds, my will doesn't end, what passes with me my God	negative
pt_train_00515	 if you deny Jesus christ you will not have a glorious body this but of course https://t.co/7EXACO2wRI	negative
pt_train_00516	 Conflict in Ukraine could increase cost of living in Angola and Mozambique https://t.co/yVRnOTYJyo	negative
pt_train_00517	 It doesn't take long for a guy to be ashamed here	negative
pt_train_00518	 @user @user Eishhhhh that stupid monkey please don't! 🤮	negative
pt_train_00519	 You can't be ugly and gossip in the same person 😒	negative
pt_train_00520	 We have to remove these rulers from Moz, boycott education, and the minister still says that the books will not be changed, aloooo We have to stop being beggars, even in education we are begging	negative
pt_train_00521	 I never had a better school class than the INSTITUTE..✅	negative
pt_train_00522	 Your problem is just being pretty here 💔	negative
pt_train_00523	"Beautiful from Maputo are single sis 🤌🏽 There's a lot of sweet ass those and they're being a little bit of the """"""""Mark X Bb"""""""" https://t.co/4O0RKvgR4C"	negative
pt_train_00524	 @user @user @user Because of our sins He was rejected, we turned our faces against the Lord #GlobalSuperWord	negative
pt_train_00525	 Guardiola kicked ass… game ends after 90 minutes	negative
pt_train_00526	 Taxi drivers' strike escalates into acts of vandalism in Angola https://t.co/jvOQjYs7JR	negative
pt_train_00527	 @user @user @user The enemy is lying to this generation! #SaturdayLunchBread	negative
pt_train_00528	 I don't know, I didn't like it. What a horror djo! My brain couldn't find the fun. https://t.co/2TNIcrd05s	negative
pt_train_00529	 You see having to read that little paper to manage a headache..	negative
pt_train_00530	 Taking Work Home Trusting Movitel's Internet Is Suicide Here!	negative
pt_train_00531	 If man, I never understood this madness of leaving 99 to go after 1! 💥💥💥💥	negative
pt_train_00532	For me, it's stupid for someone to appreciate international cuisine more than ours. When eating beef stroganoff, make videos and post them. When it's time to eat cacana or tihove, he decides to turn off the data and pretend that nothing is happening. Monkeys bite you!	negative
pt_train_00533	 I'm very tired pah	negative
pt_train_00534	 There is something strange about this month and our cramps because this is not normal. I was woken up 1h before my alarm yu 😭	negative
pt_train_00535	 @user But unfortunately this generation confused grace with debauchery #GloriousEndtimeWord	negative
pt_train_00536	 Sorry, I'm going through a difficult phase in my life (since the day I was born).	negative
pt_train_00537	 The low price of alcohol came to create anything that prevents us from being lucid to evaluate, criticize and demand change.	negative
pt_train_00538	 I feel sorry for my boyfriend, he won't see me today because I'm feeling very cold and I have no intention of getting out of my bed🙈	negative
pt_train_00539	 “Mana aren't you coming to sleep with me today? Is it not cold in your room?” Mom should be eternal 🥺	negative
pt_train_00540	@user worse is that I never watched this series tsc	negative
pt_train_00541	 Beirense is unique. I worked with a pretty confused one. Wuase was just short 🙆🏾‍♀️🤛🏾 https://t.co/06FUK58X0s	negative
pt_train_00542	 Beware of satan the same way he deceived Israel, He is deceiving the church.#WordExpoInAngola https://t.co/VQ3aHKvb2H	negative
pt_train_00543	 @user Why not the other way around? Boring is not knowing how to stop other people's problems....	negative
pt_train_00544	 @user @user @user They talked about oral sex in 7th because unfortunately they started playing at having sex in 5th.	negative
pt_train_00545	 This girl doesn't hit well 😂 https://t.co/rFxJ6Lg2a9	negative
pt_train_00546	 The world has suddenly gone crazy for avocado pears, the worldwide demand is a crazy thing that is destabilizing many markets. We in moz barely pay for it but exports are so great that eating avocados in moz will be a luxury as well as chestnuts and there's plenty of it.	negative
pt_train_00547	 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😂😂😂😭😭😭This is wrong but this here is Crazy 😂😂😂😭😭😭😭😭 https://t.co/z0s1imlpwy	negative
pt_train_00548	@user Sorry.. couldn't hold back 😭😭😂😂😂😂😂😂😂	negative
pt_train_00549	 I sincerely surrender to people's evil 💔 Full of ungrateful people in society.	negative
pt_train_00550	 @user @user @user @user @user @user @user Only a madman can do that.	negative
pt_train_00551	 All natural calamities, all diseases, all suffering are no longer enough for us, we have to start another war, which is already being considered the third world war. We humans have problems. Gosh 🤦🏽‍♀️	negative
pt_train_00552	 Nobody escapes @user .. he in real life is giving you bars like nothing😭😭	negative
pt_train_00553	 Don't continue man no You don't have enough money https://t.co/1KzGYvObOm	negative
pt_train_00554	 @user @user Don't lie if you don't even know who I am	negative
pt_train_00555	 Young people get more AIDS because of those gentlemen who want to eat everything themselves...	negative
pt_train_00556	 @user Heeeyyy 😳 someone was going to lose a job pk I was going to become the last stallholder yu	negative
pt_train_00557	 You see your problem, son of Adam https://t.co/tlir35x5H9	negative
pt_train_00558	@user @user Yha, that's why I want to hit you	negative
pt_train_00559	 @user @user What I'm seeing where I'm currently living, the quality of schools children only study because they were enrolled there and that it's their right to have an education, the rooms I don't even know if they can be called rooms.	negative
pt_train_00560	 😓 then a guy who looks like he's not in the right mind sad people make videos of him. https://t.co/O9AlxE53Bq	negative
pt_train_00561	 Hunger and horny can sometimes make us eat things that will create problems for us later.	negative
pt_train_00562	 Yuu, full police disturbing citizens on the beach. Haven't seen the news yet?	negative
pt_train_00563	 One-month-old baby dies after being “stolen” by monkeys in Tanzania https://t.co/mmaYBsKrY2	negative
pt_train_00564	 11-year-old teenager committed suicide by abusive use of social media Meta and Snapchat https://t.co/MtwcxXUCma	negative
pt_train_00565	 I don't like having people worry about me	negative
pt_train_00566	 This bouquet I bought today is not nice. It was better to have taken sunflowers	negative
pt_train_00567	 I didn't even have money, my clothes didn't have pockets	negative
pt_train_00568	Having 100 likes and going to statistics to see that it's 30k impressions is super scary. How are you anyway?	negative
pt_train_00569	 This kid is so crazy	negative
pt_train_00570	 Not even Cinderella was as mistreated as Maida. @user until when Maida will suffer was tired of seeing this girl sad. # Maida	negative
pt_train_00571	 How does a country invest more in tourism than in better roads?	negative
pt_train_00572	 Rapper Moz doesn't cheer up, they don't even kill themselves man 😭😭😭 https://t.co/V68r0bK0jC	negative
pt_train_00573	 But what's the problem with that: he's also being your lover, They're victimizing themselves because after all! Your lack of radicalism will kill you one day yah!!! https://t.co/0TxpBS7rj4	negative
pt_train_00574	 Went to Ask for a Job at ShopRite, They Showed Me My Video Stealing Grapes😭	negative
pt_train_00575	 You can even be beautiful, hot etc, but if you don't have a good character, if you don't know how to be and be, guys will use you to satisfy their pleasures only,.	negative
pt_train_00576	 Found dead in Luanda one of the leaders of the striking doctors https://t.co/ic62Uv61NH	negative
pt_train_00577	Wait 5 months for a book that comes with errors?? Ministry of Education what's going on? The solution does not go through inquiry commissions only, the problem is much bigger	negative
pt_train_00578	 I forgot to put omeprazole	negative
pt_train_00579	 @user 😂😂😂 Are you being bullied?	negative
pt_train_00580	 This one wreaked havoc on my playlist, deserves to be sanctioned https://t.co/jErwgu7X2m	negative
pt_train_00581	 I didn't even have money, my clothes didn't have pockets	negative
pt_train_00582	 This tweet made me cry man. I'm sad! My feelings girl, I can't imagine the pain 🙏🏾😢🥺 https://t.co/nkVwyo8Wu7	negative
pt_train_00583	 @user you are commenting scenes and deleting. What is up?? You're making me think you're afraid of my replies 😂😂😂	negative
pt_train_00584	 Nilo was collecting coins to start these procedures... I think he'll be sad when he finds out that it doesn't always have a happy ending 😔😔 https://t.co/rLeXvtDSPc	negative
pt_train_00585	 We are a generation of very strange young people. We want financial freedom and a house of our own just to be alone, eating poorly and walking around naked in the whole house, being able to tr****r in any corner. 🫂	negative
pt_train_00586	 Can you go to Ponta? Not too cold there?	negative
pt_train_00587	Families displaced due to terrorism do not have support for rebuilding houses in Niassa https://t.co/kDqkTp1pb9	negative
pt_train_00588	 Searcher. One woman telling another that she must control her mouth. We women don't protect, we don't defend and we still manage to stand against each other. This is frustrating. https://t.co/hHUHZz7WUa	negative
pt_train_00589	 @user @user @user This guy is a good player but his game is not progressive	negative
pt_train_00590	 @user @user Got the young man hard*	negative
pt_train_00591	 I just saw a stall selling Golden beer, 5-100. Of course, the price of beer must go down to entertain young people. Fuel can go up at will, we're too drunk to complain about that. Thank you masters!	negative
pt_train_00592	 Gas and internet ran out on Friday. That's not bad luck	negative
pt_train_00593	 Avoid frustrations... Avoid being deceived... Avoid shame! NORMALIZE POLYGAMY🤌🏽 You can create your own dynamics, but stop pretending 😕	negative
pt_train_00594	 I have trauma💔😭... Last relationship made me a cake😪 https://t.co/mUqSOboLsr	negative
pt_train_00595	My relationship breaks down on the weekend because of me😭	negative
pt_train_00596	 @user @user Q shame! Great can say this about your friend MAL or whatever the hell it is to have been rude to you lady. I'm already disgusted by all this shit from insulting her soullessly / just because they won't agree. aren't they? Follow and don't upset your ordinary people! Enough! Tired of so much bad creation 🤬🤬	negative
pt_train_00597	 @user We have hate inside of us. Comparison, &c.	negative
pt_train_00598	 Shouldn't have left home.	negative
pt_train_00599	 Single suffers very badly.. https://t.co/CwgEtJ13Pu	negative
pt_train_00600	 Women just don't rule the world because they don't want to! You're watching a person take a shower, dress and eat money from men they don't even know 😭😭 at the end say ehhh I'm on period	negative
pt_train_00601	 when fuel was in my 50s i used to go for walks just to clear my mind.. now ?? these thoughts live in my head, patience	negative
pt_train_00602	 My body doesn't work like it used to (((if it ever worked	negative
pt_train_00603	That drug of yours 😒😒😒 https://t.co/wHmsqQ7khF	negative
pt_train_00604	 It's fdd no one to ask how my day was 😪	negative
pt_train_00605	 These guys literally left Vini Alone... focused on the development of the thing and forgot the danger that was fatal🥵 https://t.co/s0jC3VlKub	negative
pt_train_00606	 @user Unfortunately the church fell into the deception of sin and I couldn't enlighten the world #WordExpoInAngola	negative
pt_train_00607	 @user Now it's not cleaning the image anymore, it's getting dirty.	negative
pt_train_00608	 Just today that I had some things to send to mor, he's not online 😒💔	negative
pt_train_00609	 I came to the conclusion that the problem is me yes	negative
pt_train_00610	 The people are very special, the incredible ability to lecture you because you supposedly do nothing and still stand as an example of overcoming and promise availability but when you show things are excuse after excuse! It's not a lack of will!!!	negative
pt_train_00611	@user @user @user Having depression or not since when did it become normal to ask about issues related to the clinical / health status of someone you don't even know about here on a social network like the person has to answer 🥴 🥴🥴 yall are weird	negative
pt_train_00612	" my son is unlucky in love"""" https://t.co/xwnntXfKce"	negative
pt_train_00613	 @user When fuel suffers increases, with it a wave of products in various sectors also gain significant increases. And it ends up weighing on the poorer than most in Moz.	negative
pt_train_00614	 @user Unfortunately this generation is very attached to this World #GlorificationAtRapture	negative
pt_train_00615	 The problem with thinking that the number of Rounds is what satisfies the woman, that's what.🤦🏾‍♂️ https://t.co/rFcoj0BS1O	negative
pt_train_00616	 received a subpoena because of the mess that one of the dude's ladies created and in that I ended up slapping her and the girl ran to appeal the law of physical aggression... And in the end I got out of that situation with just one warning: I should never to get in the game of a couple.	negative
pt_train_00617	 There's nothing worse than missing you and not being able to say you miss it https://t.co/HWmEJBVRqW	negative
pt_train_00618	 This one is laughing my idol has no respect 🥺 https://t.co/u8WDHVlmDj	negative
pt_train_00619	 Effortless 💕🧚🏾‍♀️ I don't know if I can get over it https://t.co/i9BWlnmmyZ	negative
pt_train_00620	 I have a friend who had a son who was born looking like another friend of ours. Involuntarily, I regret it, I told him offhand that he looks like so-and-so without taking it off or putting it on. But the guy says the child is his. I have a child 100% similar to my friend? Oh, father.	negative
pt_train_00621	 This city is not for amateurs, even in the 3rd image there is someone being robbed in broad daylight https://t.co/klLHjKSNwW	negative
pt_train_00622	Shit there for us uncle. These people already have problems that hit... Spare us this false moralism. We are laughing at our own misfortune, is it also forbidden? KILL US BOSS. MARTAR EVEN https://t.co/drufYXWaaC	negative
pt_train_00623	 I'm tired of being blocked https://t.co/gIIDsf8APj	negative
pt_train_00624	 Guys, we're so damaged that we can't even appreciate something real, we always think it's a trap. 😒😢	negative
pt_train_00625	 Here they are gangsters and they write so much crap... after all, they are afraid to go to the hospital alone😔	negative
pt_train_00626	 I already have a shitty life🤷🏽‍♂️ https://t.co/Nmmuwx8MkG	negative
pt_train_00627	 The bad thing about living alone is this, if you don't cook, you don't eat.... and since I don't have to cook for an adult who is lazy (me), coffee waits for me....	negative
pt_train_00628	 @user If you're in Dubai, it burned💩😭	negative
pt_train_00629	@user I understand… but it's much worse to be polytraumatized to the brain, isn't it? Those who live on the wave of contestation happen to them a lot, after reasoning without being on the wave is hard as hell!	negative
pt_train_00630	 @user @user @user We are in a very critical time where the enemy tries to pull to his side but with everything we have to preserve in Christ #WordExpoInAngola	negative
pt_train_00631	 My shyness has already made me lose good pitas pah😔	negative
pt_train_00632	 Workers who are just for the salary are the ones who arrive late and are always the first to leave. static. They only do what they were told to do. 0% initiative. They are usually murmurers. Extremely critical (negative) when creating a bad work environment. Wolves.	negative
pt_train_00633	 Again man😩 didn't we learn anything after all? Not enough? https://t.co/QtR10GYkDA	negative
pt_train_00634	 Poverty in Africa is a project.	negative
pt_train_00635	"Life expectancy in African countries is no longer hope, now I call it """"""""life expectancy"""""""". What the kids are drinking isn't even beer, before it was, and worse, they don't even eat, I don't know how anyone can stand to drink without eating. And if they do, it's fish and salad to manage all day."	negative
pt_train_00636	 What really irritates is knowing that many times this is due to the sloppiness and inhumanity of the workers. Someone who has left home saying that he is going to work is irritated when a person arrives asking for his services. One sends to another and another to another. https://t.co/9m50v4OLmT	negative
pt_train_00637	 Dictator leader has democratic oil - parents of fear	negative
pt_train_00638	 @user That G was cruel in sincerity.	negative
pt_train_00639	 @user Ida's cousin did nothing, Guilty is Job.	negative
pt_train_00640	" We'll be back in a heartbeat, don't change the channel"""" Me: You don't pay my subscription🙄"	negative
pt_train_00641	Ihhhhhh! Today I surrendered that angry pita, ovla I even stopped making jokes and I couldn't even laugh. Today they got me f#das, spoke with a tone of voice 💔😞😭	negative
pt_train_00642	 We don't have a stadium to hold official football matches, but we do have one for children's events. How do we not spoil the field? FIFA is right. Our football fields are for children's events, shows, services and graduations, not for playing football.	negative
pt_train_00643	 @user It's a shame the wages they pay and they go hungry in the workplace. We have thieves everywhere, all based on this shame! And then we have the creatures who spend 75 million from the state to dignify the residence while on the other side of the street they die of hunger 😡	negative
pt_train_00644	 @user @user @user @user You're against secrecy but you can't even put your profile picture 😂😂😂😂😂😂	negative
pt_train_00645	 Let's lose friendships over banal things https://t.co/GdCPxMIJIT	negative
pt_train_00646	"Usually bitches have received more pure love than """"""""pure"""""""". Is that there is no bullshit"	negative
pt_train_00647	 @user We actually have problems with critical reception. We are afraid of what it might do to public opinion instead of looking at what it might bring in the long run.	negative
pt_train_00648	 @user The problem was always just his that he arrived. They were thrilled that it worked in some games.	negative
pt_train_00649	 @user I'm only afraid of cockroaches in this life	negative
pt_train_00650	 Nice people can't even get a day to frown because everyone starts questioning your well being, oh my	negative
pt_train_00651	 They talk about peace, reciprocity, affection, affection but they are the first to speak ill of others. Hypocritical people.	negative
pt_train_00652	" That speech of """"""""she's a mother and father"""""""" when the father is still alive is offensive mng man."	negative
pt_train_00653	Mom asked me to pick up my little brothers from school... I can already see the confusion aka: _Mano buys Pizza _Mano buys hamburger _Mano we want that flute toy 😭 _mano you don't live at home with us anymore pk? 🥺	negative
pt_train_00654	 After all, here are men who flirt, yeah we're losing soldiers	negative
pt_train_00655	 @user There are guys who humiliate us with hair ihhh	negative
pt_train_00656	 I know people who could pay with a 500/1000 bill and expect change with the biggest dick face 😂😂😂 https://t.co/QxPDlYEaGE	negative
pt_train_00657	 The problem with staying at home is that I will have to cook 😭😭😭	negative
pt_train_00658	 But aren't friends supposed to protect themselves, like the first one you have, you extend the weaknesses of others to make yourself look better? Gets ugly	negative
pt_train_00659	 Going to a party and not listening to rap is a bummer, where is musical gender equality?	negative
pt_train_00660	 The most amazing thing about this video is that friends are not going to see if the young man is ok, but to see if the bike was not damaged https://t.co/QFnwkRq8Px	negative
pt_train_00661	@user @user @user @user Unfortunately this generation is totally in the world (@user) (@user #EternalLivingWord	negative
pt_train_00662	 You have to be very diabolical to date an owner's husband, and you need to be very diabolical to win the other's wife or girlfriend.	negative
pt_train_00663	 @user @user Actually this world is already corrupted, the world has fallen, that's why you haven't chosen the one who died for you. #WordExpoInAngola	negative
pt_train_00664	 That name is unlucky man, 😭🤣 remember not to give my son. https://t.co/NnSIqwNa9t	negative
pt_train_00665	 I'm sad but I don't want KFC wings https://t.co/MNYWCXckm8	negative
pt_train_00666	 The present generation has forgotten their Creator and now they worship themselves! #BlessedWordOfLife	negative
pt_train_00667	 Don't think you're all my friends. Know how to classify yourself: Colleagues, acquaintances and etc. Thanks!	negative
pt_train_00668	 When they see me with my dad they think it's my husband yu you guys😭😭😭	negative
pt_train_00669	@user Good morning uncle Neymar how are you and your family uncle my name is Abdul Issa I'm 20 years old I'm an orphan of a father I have 3 brothers to take care of I'm unemployed I ask for help uncle from a basic Friday to eat with my brothers we are ill mine number 845756117 or 87575611u	negative
pt_train_00670	 The problem is that we run after the palms where we should put souls. 😑😑	negative
pt_train_00671	 Cabrita loses contract after cutting hair. https://t.co/ivHMCXWaN0	negative
pt_train_00672	 Real has a healer man... not possible 😭😭💙💙🤍	negative
pt_train_00673	 I didn't like it Just let me know today😭😭😭💔 https://t.co/DGq4XQOfqW	negative
pt_train_00674	 if I was the last to text, I won't send another message again.. I don't even care if we never talk again 😏	negative
pt_train_00675	 Last day of vacations. I came to the conclusion that I didn't rest even though I took a vacation to rest.	negative
pt_train_00676	 @user I already tried it didn't work	negative
pt_train_00677	 @user @user Yah this guy is not at all nice man... at least have time	negative
pt_train_00678	 My street looks like a track, my friends sign “whenever” they pass 🤷🏾‍♂️	negative
pt_train_00679	@user 😭😭😭😭😭 This person of yours is killing my desire to make a satin dress😭😭😭	negative
pt_train_00680	 A dangerous torture of love.	negative
pt_train_00681	 Stop it. Romanticizing suffering is not possible!!! https://t.co/2jMjPun4ek	negative
pt_train_00682	 @user Xeee I can cry until next week	negative
pt_train_00683	 INAM with forecast of rain and thunderstorms in the country https://t.co/IOgEIbNAr9	negative
pt_train_00684	 @user Suffer for nothing at all 😢😢😂	negative
pt_train_00685	 80% of Davido's lyrics don't make sense. I've listened to his latest album like 6 times and the young man is saying absolutely nothing but screaming to the beats. In short, the album is good for the appearances of Nick Minaj, Nas and company.	negative
pt_train_00686	 Violence escalated after Russian troops arrived in Kazakhstan https://t.co/cv7i1zMXni	negative
pt_train_00687	 There are girls that just seeing their status will start you with requests 😔	negative
pt_train_00688	 @user No no.. this is wrong y'all 🥺	negative
pt_train_00689	 @user I don't think this is nice. Because I followed you Bro.	negative
pt_train_00690	No! Our big problem is that we don't talk openly about things. WE ALL WANT TAKU HERE but we all pretend to want utopias https://t.co/XNgvy3Uxwh	negative
pt_train_00691	 I don't want to bury anyone Bros 😕	negative
pt_train_00692	 More than a thousand workers were laid off in the first quarter in Maputo https://t.co/DqbFjvCEIG	negative
pt_train_00693	 @user @user Worst thing is ignoring the voice of The Two Witnesses. The Lord judges those who do this #GlobalEasterService	negative
pt_train_00694	 @user @user I'm in pain from everything Doctor 👩‍⚕️	negative
pt_train_00695	 The worst derby I've ever seen this one. #scpslb	negative
pt_train_00696	 You don't have a life plan, relationship plans, constructive attitudes and more... you're always on your cell phone and spending your time on frivolous things. Always asking for money and gifts.	negative
pt_train_00697	 Frustrations cause feelings of insecurity. Avoid failing with those who trust you.	negative
pt_train_00698	 The game is so aggressive that even Jesus doesn't want to stay on the cross anymore 😭😭	negative
pt_train_00699	One thing I don't like is that they call me just to talk on the artificial level or in the void. I'd rather be texted than get calls from someone who doesn't have a topic. Forget it, I'll get bored.	negative
pt_train_00700	 @user Very worryingly, they are important to nature, and the food chain is falling apart. May there be a blessing on the researchers to gain control of the situation.	negative
pt_train_00701	 @user Unfortunately not what we have seen in our generation. She lives what the world offers her. (Immorality, lewdness, prostitution,) everything that raises the wrath of GOD #MozambiqueForJesus	negative
pt_train_00702	 @user @user @user I don't know much about consumer law but I'm sure there is something, and the problem is also that after the laws are published they are not properly disseminated, I don't know, but I also think it's partly to blame our for not going after these scenes	negative
pt_train_00703	 Man arrested after killing aunt on suspicion of witchcraft in Zambézia https://t.co/gVXydP302C	negative
pt_train_00704	This is an African problem, you don't value brehhh 😝	negative
pt_train_00705	 @user @user Expensive is you wasting part of your time (which goes from 30/40min) in a queue and still being unlucky to be burning...	negative
pt_train_00706	 @user 😂😂😂😂😂😂 I think players from other teams are already afraid of this period. Does not make sense	negative
pt_train_00707	 1% of the richest in Brazil own 50% of Brazilian wealth. Many of us Africans are on the way to this tragic situation as corruption and the inheritance of power contribute to this sad scenario.	negative
pt_train_00708	 I don't even know if I'm okay. If I'm eating right, all I know is that I'm all tired. What Day is Today ? Fuck I just want to lay down if I were with you it was better, but let's Goooooooooo.	negative
pt_train_00709	 @user @user Accepted it so easily it made me scared😭😭 One time rambam me my dubaizinho 😂	negative
pt_train_00710	 People can't win and say you won't win either...	negative
pt_train_00711	 Damn it I went to commit myself. 9 am is early 😩	negative
pt_train_00712	This guy is very toxic. kind of true. https://t.co/5PkRsKZBBD	negative
pt_train_00713	 War is a place where young people who don't know each other and don't hate each other kill each other for the decisions of old people who know each other, hate each other, but don't kill each other #pazmundial	negative
pt_train_00714	 @user So the middle of the legs is black🌚💀😭😭😭😭 I do a ceremony to wear a bikini	negative
pt_train_00715	 This here is mercury retrograde, let's all suffer djon, there's no way you make me suffer and I don't return it✋🏾	negative
pt_train_00716	 I deserve a new phone. I still haven't given myself any gifts this year 🥺	negative
pt_train_00717	 @user This creature is unbelievable! A horror every time you open your mouth no fly enters unfortunately so you already know what comes out of there! 🤮🤬	negative
pt_train_00718	 When a person commits suicide, he never wants to end his life, but the pain.	negative
pt_train_00719	 My boyfriend is so jealous that I even suspect he's a cuckold 😈💔	negative
pt_train_00720	@user @user @user They will always be outcasts of society. It's 1 walking disgust. In AR they will have to swallow the tactic of talking loudly over others so they don't let anyone who says what they don't like, or they will be penalized. They will have to comply with 1 serious regiment and they are all serious garbage they have nothing.	negative
pt_train_00721	 I would like you to stop for a while to put yourself in the place I occupy.	negative
pt_train_00722	 @user @user It's bad luck, I've been through something like this 😏	negative
pt_train_00723	 The hem of some satin dresses gives me anxiety	negative
pt_train_00724	 I don't see the need either, you know, if you don't want anything serious with the person, say it, you don't have to cheat. This guy's emotional state is not the best https://t.co/9G0iNzxk9u	negative
pt_train_00725	 @user This is not good.	negative
pt_train_00726	 I start to think I live in college and I only come home to sleep and eat 😭😭	negative
pt_train_00727	 I went back to the crazy routine, sleeping at 3 am to wake up at 5 am🙆🏾‍♂️🥲	negative
pt_train_00728	The worst thing is a woman hates another woman! We are not v6 dogs, we are bitches and like to dogstyle. in Alto - Mae, July 24 https://t.co/XD5evPMDBt	negative
pt_train_00729	 Lie they were going to cancel him like last year. https://t.co/EnfctTgZUw	negative
pt_train_00730	 Because of the level of sin, idolatry, sexual immorality, malice, etc. The Lord forsakes man and judges him impartially. Repent #WhenRevivalHits	negative
pt_train_00731	 If I go to the office every day my money will end up with those yogurts and the culprit is @user	negative
