ID	 tweet	 label
 ha_train_00460	 @user They have left their city where the northerner is a person who will not vote for them in the next election... If I had voted for Tinubu I would have voted for the first time in my life😎... Shegu oppressors	 negative
 ha_train_00461	 @user Hausa is bad, it's called 'Tutsu'😂	 negative
 ha_train_00462	@user @user .. When the term of your reign is over, don't step down, and if it's time for you to die, 🥴 yes, the king of the pharaohs has also done it now and history is being heard.	 negative
 ha_train_00463	" @user The violence was done to Kortoh's mother and he said, ""Mom, hold my pants today from the neighbor, it will start 🤣🤣 #Ranar_Hausa"	 negative
 ha_train_00464	 @user There is no one who raped her when she was a bride and she is retaliating because now she has to kill his father 🤣😂🤣	 negative
 ha_train_00465	 @user That's the one who deceived himself, if you're talking about Abba, the house is the house, then stop and look at the father of Abba Zama Daram 😎	 negative
 ha_train_00466	 @user @user @user It's true that Mah'mood hates men when he looks at how Sumayya sheltered herself from him as a rich man said the daughter of the adults, but the strangers are Sumayya's fault	 negative
 ha_train_00467	 @user Are you a liar? 🤔	 negative
 ha_train_00468	 @user mad oo😂😂 BBC will die slowly wlhy	 negative
 ha_train_00469	@user 😂 From my cat, everyone is singing his verse	 negative
 ha_train_00470	 @user Ask a stupid question. Because he wants them to become members of Boko Haram 🙄	 negative
 ha_train_00471	 @user they were afraid to give them water to drink 😂	 negative
 ha_train_00472	 @user And if a person is arrested for assaulting a little girl who does not stop drinking, I don't think he should be arrested and released, this is the easiest and worst thing that he will never forget in his life 🙏😭	 negative
 ha_train_00473	 @user Shege, son of a beggar, God is evil 😡	 negative
 ha_train_00474	 @user @user The old woman said that he did not perform ablution 😂😂 https://t.co/2lTJGwehp8	 negative
 ha_train_00475	 @user Ku ta maki R Sadau couldn't buy an IPhone 11 and she was struggling with X😿😜	 negative
 ha_train_00476	 @user God bless them in this world and the hereafter 🤲	 negative
 ha_train_00477	 @user Yasin looks like a car😃	 negative
 ha_train_00478	 @user But you are moving more and more.. We are losing our old age here.😒	 negative
 ha_train_00479	 @user He ran away 🐰🤣 Every poor person whom God gave long life, until he saw the end of #Majo_Yawale's reign, he is not lame, he is a servant!😭🤸	 negative
 ha_train_00480	@user This old man has taken over whl 😂 You can tell from his words that it has been solved 😂 That's the old man 😂😂	 negative
 ha_train_00481	 @user Son of God people in Banda that God repeats for us Dan wan 2020 badadi😔	 negative
 ha_train_00482	 @user Really, you know, the insults are too much.... If there is enough time, there is no doubt that they will reach 10 aswear 😂	 negative
 ha_train_00483	 @user Nabi saman dagudu no pants 🙄	 negative
 ha_train_00484	 @user God has put an end to the beauty that many husbands have done. 🙏🙏🙏	 negative
 ha_train_00485	 @user That is, @user's knowledge of keetahh is lost in Ganduje 🤣🤣	 negative
 ha_train_00486	 @user Oh God, oh God, let us enter three times, please, I am not going to lose knowledge, there is no need 😭😭	 negative
 ha_train_00487	 @user 🤣🤣🤣 but we will not let those who make mistakes make mistakes again😊	 negative
 ha_train_00488	 @user You are watery kd😂😂	 negative
ha_train_00489	 @user FITSARARRU My brothers 🤣🤣🤣	 negative
 ha_train_00490	"@user @user What about """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" It is not the Minister of Compassion"	 negative
 ha_train_00491	 @user God bless the old people and let us go! APC and PDP are all cheeky Uwatai! 😏😏😏	 negative
 ha_train_00492	 @user God is enough between us and you and when disaster happens you will go to the poor and unjealous people. God is enough 😭😭😭😭😭😭	 negative
 ha_train_00493	 @user 😥😥 honestly the free-kick missed our Rai...	 negative
 ha_train_00494	 @user Shegiya is joking that you are so dirty and you are like a broom 😂😂	 negative
 ha_train_00495	@user All the people who do something without thinking about it will end up buying it. You are taking pictures and you are proud of the one who is enough to tell you, this is what you have done for yourself today. You are a good person. God bless you. GOD is enough😡	 negative
 ha_train_00496	 @user They beat each other😂😂😂	 negative
 ha_train_00497	 @user REALLY DON'T BELIEVE KOKADAN SAM IS NOT ALLAH ARANKA TIR....THIS EXCUSE YOU GO TO KADUNA PEOPLE, OR ANGAYAMAKA KADUNA IS NIGERIA. 👌🚶🚶🚶🙃	 negative
 ha_train_00498	 @user Anguwar wawaye to Yalwar Kadana.. Save you a click😁	 negative
 ha_train_00499	 @user If Malam Musa restores Hassatu and does not give Baraka justice, he will take refuge in a barren woman. If a man wants to get married, he always goes up to heaven and seeks refuge.	 negative
 ha_train_00500	 @user 😂😂😂😖LMAO I ran away with corona 🏃‍♀️🏃‍♀️🏃‍♀️Forgive me	 negative
 ha_train_00501	 @user He is the one who never gets tired of lies! 🤔	 negative
 ha_train_00502	@user Here, we will go out to protest tomorrow if we are not opened from the lockdown, she is also giving orders 🤔	 negative
 ha_train_00503	 @user May God forgive me for insulting the person who died for something he did not see or see 🤧😰 Where am I going? Who is honest?	 negative
 ha_train_00504	 @user 😃 😃 😃 😃 😃 That's the next level everyone is feeling in their body, right to say that his second term of government will be tough.	 negative
 ha_train_00505	 @user May God make him die today for me	 negative
 ha_train_00506	 @user Kai Falalu, the problem is that when a person speaks, they insult him and say that he does not like Buhari, this is not a political problem, it is a leadership problem, it is better for our leaders to look into these problems wllh😭😭😭😭😭	 negative
 ha_train_00507	 @user Hmmm it's getting late for the night Wohala dey for who wey never no Nigerian politicians🧐🧐🧐	 negative
 ha_train_00508	 @user May Allah help me. It's a waste of money. My data has gone to waste	 negative
 ha_train_00509	@user We don't support the abolition of LEFE We want it to continue the same way as our parents and grandparents did in the past 🙏 It's just some stingy guys who want it to be abolished But what if you give her Tamalalo Turmi 20 It's only 20k Fa 😅	 negative
 ha_train_00510	 @user @user On Ubaaa! We give people fire and fire 😅😅	 negative
 ha_train_00511	 @user Durun uwa.... Look at a report that women were rescued, people were killed and attackers were set on fire 🤣🤣🤣🤣🤣	 negative
 ha_train_00512	 @user kan bura father	 negative
 ha_train_00513	 @user You're in hot water right?	 negative
 ha_train_00514	 @user After opening Nairobi 🤔	 negative
 ha_train_00515	 @user He has been lying since then and now he wants to make amends.....😏	 negative
 ha_train_00516	 @user Muslim women are being raped, but what you are going to do is to say that you are God-forsaken.	 negative
 ha_train_00517	 @user A small mosquito but then a disaster😂	 negative
 ha_train_00518	@user Mr. Abduljabbar	 negative
 ha_train_00519	 @user @user 😂😂😂@user or you gave this get pass to go to hell 😂	 negative
 ha_train_00520	 @user @user It won't be difficult, especially for us, we don't know how to do it, our crime will end in 2 weeks, by the way, it will be easy if corona doesn't kill us, then the hunger will end 😢	 negative
 ha_train_00521	 @user Ah, I have a problem for you, @user, and we have a problem with @user Sharrr🤪	 negative
 ha_train_00522	 @user You! Ramatu Saduqu I will tell you what to do 😡😡😡 Because you were provoked by God's privilege, you started feeling restless and restless for a long time.	 negative
 ha_train_00523	 @user May God bless all their mothers	 negative
 ha_train_00524	 @user Yahaya Bello's election was taken away. 🤔🤔	 negative
 ha_train_00525	@user 😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣🤣😂🤣😂🤣😂🤣🤣😂🤣😂🤣🤣🤣😂 antura hypocrite please...#RANARHAUSA2020🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂 ❤❤❤❤❤❤❤ ❤❤❤❤❤ MERCY ❤❤❤❤❤❤❤❤❤❤❤❤	 negative
 ha_train_00526	 @user Tab, God bless your wealth, when he talked about security in Nigeria, Buhari did not fail, he just came out and said he can't 🙅‍♂️🙅‍♂️ https://t.co/Xl5VATWzai	 negative
 ha_train_00527	 @user Because of his open hatred of the people of Southern Kaduna, if he was followed in the Church School he started his studies 😎	 negative
 ha_train_00528	 @user Get closer and say it's there	 negative
 ha_train_00529	 @user I don't have to accept the debt. Where are the stolen funds to be collected and not used? I am you! God bless this Nigeria 🇳🇬🇳🇬	 negative
 ha_train_00530	 @user It's just a stupid trick 👿	 negative
 ha_train_00531	@user Adilin sugababa, some of us owe it to the way Buhari behaves.	 negative
 ha_train_00532	 @user Gaskia El Rufai never gets tired of talking about himself. 😟	 negative
 ha_train_00533	 @user @user Misplaced Priorities 😏 Your relatives are being killed, your loved ones in the North are not saying anything. You went to intervene in a business that did not affect your northern region. Use this same energy and try to make a change on the problems facing the North.	 negative
 ha_train_00534	 @user Kai JAMA, this is another sign of the spread of this epidemic	 negative
 ha_train_00535	" @user @user Sadaau Wan """" """" """" """" """" """" repris ""."""	 negative
 ha_train_00536	@user May God be satisfied with the anger of these bad people	 negative
 ha_train_00537	 @user I Swear By God Buhari Or Saying God Is The One, It Is Not Possible! There is a pile of evidence against Dani. God's Lot is Enough!! Bad, bad, soko, sauna, gilu😠😠	 negative
ha_train_00538	 @user 😂 that's why you hate San and urinate, right?	 negative
 ha_train_00539	 @user @user Wawuya, you are in Washington DC, you are in a different country, you are proud of it ☹️ you are where you are ☹️ today I am Judge Floyd	 negative
 ha_train_00540	 @user If it is our right, God will give it to us 🙏🙏	 negative
 ha_train_00541	 @user Buhari o😂💔 God's power, I'm on fire but what kind of flower😂 is he doing oh God,😂 please a round of applause, the best joker of the year	 negative
 ha_train_00542	 @user It's a bad thing if it blows fire 🙄🙄	 negative
 ha_train_00543	 @user Hmm, I wonder how the poor people feel about this	 negative
 ha_train_00544	 @user Lack of knowledge about religion makes a person say that. 🤔😏😏	 negative
 ha_train_00545	@user 😠☹️All of us have something to say about my story😉😉 Well, I'm only listening to the songs of Dan Kwairo that I know, and I'm watching Atashar Arewa on the 28th.	 negative
 ha_train_00546	 @user it's true 👏👌 brother they have money but they are not the only people who are worried 🙄	 negative
 ha_train_00547	 @user This is a good experiment😅	 negative
 ha_train_00548	 @user You are the problem 😏🙄	 negative
 ha_train_00549	 @user Bura uba rice heist about Kenan 😂😂	 negative
 ha_train_00550	 @user Are you a brat?😂😂 You are being beaten on twitter 😂😂	 negative
 ha_train_00551	 @user You are watery 😀	 negative
 ha_train_00552	 @user The road is not good🙄	 negative
 ha_train_00553	 @user Let them trust him to sell Nigeria as a whole and rest. So the business has no direction 🤷🤷	 negative
 ha_train_00554	 @user You usually say that there is too much in your words 😡	 negative
 ha_train_00555	 @user The prophet was insulted in Kano, the governor and his entourage kept quiet as if nothing had happened and he called himself the leader of Islam, but then he and his entourage quickly deposed the king of Kano for disobedience to the government 👀👀	 negative
 ha_train_00556	@user Oh son of God, why are you using bbchausa? Your whole speech about baba buhari is being defended..?? In other words, you mean that when he is in power, he will not have a job unless he becomes a maula, right?? Well, they won't live, or the cattle will go back to the other side and continue grazing	 negative
 ha_train_00557	 @user God give them a way out and let them know that they can kill Muslims or lock them up but they cannot kill Islam 😭	 negative
 ha_train_00558	 @user BBC God must punish you😂 The body of the phone is used to fasting. You are the father of everyone. He wants a break	 negative
 ha_train_00559	 @user Nabi mati dagudu 😎😎😎 you made us happy you have a big mouth	 negative
 ha_train_00560	 @user Ah Free Zakije Lahira Yar Kwal Ubah Kawai 😎😎	 negative
 ha_train_00561	 @user Oh, I know it's going to happen... Mr. Falalu, now you think that the old man is going to have fun and you're going to connect him with this bad girl 😎	 negative
 ha_train_00562	 @user @user Dear Director, you wasted the trouble, this is why, Mahmoud is not suitable for this! 🤨	 negative
 ha_train_00563	 @user Daman, since Buhari came to power, there is no budget for the poor.	 negative
 ha_train_00564	@user No matter who the turtle is, Yasin 😁	 negative
 ha_train_00565	 @user @user @user whether or not he will leave it in 2023, old age will kill him if he gets old, there is no dispute about these two things.	 negative
 ha_train_00566	 @user @user God bless the Shia people Alzakzaky sorry they are not Nigerians 🇳🇬 who were ringed to press their mother 👳🏿‍♀️ and their father 👳🏾‍♂️bulet🔫🧨 they died with the water of 🚂zapi 😔 they ran away to IRAQ 🇮🇶 🤦🏽‍♂️😶😶	 negative
 ha_train_00567	 @user By Allah, my friend is in this light 🙏🙏	 negative
 ha_train_00568	 @user Well. 😢 Yes, uzu billah. Without. Another conversation. Diseases. Marriage is marriage. Saida. Only. Right there. The guest. Each other. Or. Same to you. Family. Bride. The bridegroom's clothes. Or again. The bride's family. Bason. Bride. But. Where you want. Each other. Same to you. You don't have a family. The problem with them. There is no mention of diseases 👌	 negative
 ha_train_00569	 @user @user we don't want their mother to be killed we just want them to stay safe😡	 negative
 ha_train_00570	 @user @user Gskiya you are evil wlh 🤣🤣🤣🤣	 negative
 ha_train_00571	@user If you speak English well, shut up and eat your share, you want to respond if they throw you a bad word 😡😡😡	 negative
 ha_train_00572	 @user Crazy 😏 right let him do it and he will come and whip him	 negative
 ha_train_00573	 @user Now the data is withdrawn. Do not withdraw. Their mother is the same as their father. One. A member of their family. Do not withdraw. Papaya. Let's do it, yes. Reading Aeba is a must. The world has come to an end. Then everyone went back. Muhammadiyah studies. Get my. Fall in the grave. Everything that is happening is the fault of the Federal government	 negative
 ha_train_00574	 @user Mata said if he burns he can lose 😂💔	 negative
 ha_train_00575	 @user Nabi is not running fast 👖	 negative
 ha_train_00576	 @user If the Nigerian Government despises them, then God bless them. If they really are, then God is enough between us and them. 😭😭😭	 negative
 ha_train_00577	 @user Bura father! The monster's ass has been touched 🤣💔	 negative
 ha_train_00578	 @user There is nothing they can teach them other than bribery and bribery, and there is no experience in Nigerian football 🇳🇬 to train those of other countries. God is generous	 negative
 ha_train_00579	@user Allah said that he cursed the one who has long hair AND the one who is short 😭😭😭 Amman ynzu ammata shikukasa in the future, may God bless us all and make us fit, amen	 negative
 ha_train_00580	 @user @user Really, they are not free, that's why I'm upset about that	 negative
 ha_train_00581	 @user said you are an illegitimate person 👌😎🙄	 negative
 ha_train_00582	 @user 😛😛😛Ay, Sanyi came, the crazy people in their clothes started talking	 negative
 ha_train_00583	 @user It is difficult to make a disbeliever convert to Islam 😂	 negative
 ha_train_00584	 @user Kutumar, your father's bbchausa is hypocrite and you and the one who fights like this, all you have to do is go back to school.	 negative
 ha_train_00585	 @user The news that it was said that money will be distributed to us and we are made to go into debt due to lack of dignity😭😭	 negative
 ha_train_00586	 @user But you are getting tired 😰	 negative
ha_train_00587	 @user Have a conversation with me 🤕	 negative
 ha_train_00588	 @user This dress doesn't even pay for water, let alone the cost of soap. 🙆🙆🙆	 negative
 ha_train_00589	 @user Gunshots are heard in Lagos 👉https://t.co/sLXizRkWdH https://t.co/ZaJGzfPC2Z	 negative
 ha_train_00590	@user You are not the eye of the media, we are going to ask if you are a smart ass!😏😏😏	 negative
 ha_train_00591	 @user Uhmmm, it's useless to defend your export, it's not good for Nigeria 🇳🇬	 negative
 ha_train_00592	 @user Hello, I'm dreaming that Nicki Minaj is in Saudi Arabia, I don't know how, but she's going to go to Saudi Arabia and she's going to the end of the world.	 negative
 ha_train_00593	 @user @user Now you know that envy will start to enter into this matter. 😬😬😬🤤	 negative
 ha_train_00594	 @user Hajiya Rahamatu wllh I don't sleep well on shopping but yesterday it was very sad.	 negative
 ha_train_00595	 @user As soon as you wake up, there is sweat in the cloak 😂	 negative
 ha_train_00596	"@user That is the power of God. While some countries are looking for births with their eyes closed, at 9 a.m. until the phone is turned off, there are many births, including a new trial. Planning"""""""""""""""""""""""""""""""""""""""""	 negative
 ha_train_00597	 @user This is true! But those who know on Twitter are like, you gave them corona disease 😉	 negative
 ha_train_00598	 @user We and the students are ready to protest about this disbelief that you are showing us @user and @user because you have been angry with yourself, for how many years, every day there is only one thing!!!🤨	 negative
 ha_train_00599	 @user In vain since you don't have a husband 🤣	 negative
 ha_train_00600	 @user Whatever you do with the whole world, we are not the only ones who rule, we are not jealous, we don't create anything, but if any of your religion comes to the oppressors, we must do something that will stop us ☹️☹️☹️☹️ boss you mustapha or who 😞	 negative
 ha_train_00601	@user @user sometimes I wonder why the people of #Arewatwitter despise you. If you are really interested, please DM us on IG @user😡😡	 negative
 ha_train_00602	 @user BBC hausa, how can this nonsense be linked to the evil of computer hackers, what is wrong with this?	 negative
 ha_train_00603	 @user I don't care about cruelty. By God, all the Anti-Daba police will fight with the bad guys. They can't do anything but stop their cruelty.	 negative
 ha_train_00604	 @user Hmmmm Yariya You're Unseen 😂 You're tsulundum 🤔 Even though you're confused https://t.co/i7izullnPD	 negative
 ha_train_00605	 @user It doesn't matter to us, because we don't even have a country like Nigeria	 negative
 ha_train_00606	 @user Kaji Someone intervened and collared you Afaranti dumadu🧎🏻😂💔	 negative
 ha_train_00607	 @user I really don't feel good 😥😥😒	 negative
 ha_train_00608	@user is not good😂😂😂 No wonder the governor of your town ate the last pasta👍👍👍 https://t.co/0IytLMiY1X	 negative
 ha_train_00609	 @user But this guy couldn't go to Zaria mtsww, God bless you, it's ruined 🤦🏿‍♂️	 negative
 ha_train_00610	 @user bamuche you have to join #secureNorth, whether you are there or not, we will do our thing. And u have shown us ur true color. He is the king of Kannywood😎😎😎 What a fuck🖕🖕🖕🖕 #EndNorthBanditry	 negative
 ha_train_00611	 @user Gsky I despise the government too 🤔	 negative
 ha_train_00612	 @user Anyone who bothers us, God forbid	 negative
 ha_train_00613	 @user Banda Africa will fight with the president and rebels until the president is killed 😏😏🏃‍♂️🏃‍♂️	 negative
 ha_train_00614	 @user So the word of God is enough or did you withdraw?? 😅	 negative
 ha_train_00615	 @user Very unfortunate! Most of them, they are using this opportunity to harm the poor! Because I am a witness to this bad behavior of most of the security forces in this country, getting them to join the security service is like a license to abuse 😡	 negative
 ha_train_00616	@user We will never forgive him for the humiliation he did to us 🤔🤭🤭	 negative
 ha_train_00617	 @user @user In other words, prayer is not one of the four things Kenan?	 negative
 ha_train_00618	 @user Sir, even if they are not banned, they are stronger than you🙄	 negative
 ha_train_00619	 @user There is no need for this kind of recognition of debt and right to harm the country without delay, but praise them. , there are no daily activities yesterday and today 😐😐😐	 negative
 ha_train_00620	 @user That is, the bride must take mercy from you	 negative
 ha_train_00621	 @user Daman They should be called mothers as they should be 😎	 negative
 ha_train_00622	 @user I'm for sale, we're looking for nothing in the market, so we will be forced to impose restrictions on the underwear I want to use? 🙄 🙄	 negative
 ha_train_00623	@user We are tired of someone else's anger 😡 And you are angry, then what I thought was and I am angry with you	 negative
 ha_train_00624	 @user That is, Baba Manjo is like a boarding school teacher, wherever he hears us being quiet, then he will crack the whip😂😂😂	 negative
 ha_train_00625	 @user @user Yes, they serve themselves and their families, but the poor people still have tears in their eyes. #ALLAH is with you on the farm 👋	 negative
 ha_train_00626	 @user Ai Major despises people 😭😭😭	 negative
 ha_train_00627	 @user Our eyes are the eyes of the man who bought his father's clothes	 negative
 ha_train_00628	 @user So where is our water 🌶️🌶️🌶️	 negative
 ha_train_00629	 @user That fah is what he is saying that he doesn't have dog oil 🐕🐕🐕	 negative
 ha_train_00630	 @user @user @user you better hurry up and finish selling before @user kema looks back at you😂😂 you're drowning	 negative
 ha_train_00631	 @user Another coin cheated on the names of her lover. 😂😂	 negative
 ha_train_00632	@user Obasanjo is the problem of this country.. When he saw the happiness of the people and the works, he started making noises.. Honestly, his old age touched his brain, he went to see a doctor. Envy Garai 😏	 negative
 ha_train_00633	 @user Thank God @user wlhi all of you are talking to us with some stupid words	 negative
 ha_train_00634	 @user Nigeria 🇳🇬 we are angry	 negative
 ha_train_00635	 @user maulace...🤣🤣🤣 he opened the border for Chinese goods to come to the north of naija, it is the work of the Chinese.	 negative
ha_train_00636	 @user I wish him death 🙏🙏🙏	 negative
 ha_train_00637	 @user Oh God, why is it that the old man doesn't speak Arabic or he doesn't even know it?	 negative
 ha_train_00638	 @user Well, he also knows that it's not true, right? 🤷🏻‍♂️	 negative
 ha_train_00639	 @user This is nonsense	 negative
 ha_train_00640	 @user Those who watch the disease, learn from Islam, do not attack them, this is the market, and our Boko schools are not Islamic, no matter what the name of this year is, buy you 🙄🙄🙄🙄🙄🙄🙄	 negative
 ha_train_00641	@user kan uba It's true that stealing steals stealing 😁	 negative
 ha_train_00642	 @user @user Your input is too much 🤷‍♀️	 negative
 ha_train_00643	 @user 😂😂😂😂😂😂 We are talking nonsense	 negative
 ha_train_00644	 @user I wonder what happened to the residents of this man who doesn't want to live in tahiyyah 🤔 https://t.co/6jqLM05gZz	 negative
 ha_train_00645	 @user #MatiAZazzau is on fire 🔥🔥🔥🔥🔥🔥 people.	 negative
 ha_train_00646	 @user And you started ruining it with lies 🤔🤔	 negative
 ha_train_00647	 @user May Allah make it even more delicious if you don't eat buhari	 negative
 ha_train_00648	 @user @user, apart from you, they are close to the president of the country, and they are talking for a long time to the point that they will confuse you...	 negative
 ha_train_00649	 @user Sukuma, those who abuse the parents of the children have the power to rule🙄	 negative
 ha_train_00650	 @user The water is fighting a crocodile😂😂	 negative
 ha_train_00651	 @user Kai Nifa Named Short Naxareen I understand the man with the signs of old age and he is a difficult person 🤪🤪🤫🤫	 negative
 ha_train_00652	@user Kufa, you don't have a mind, what about this question 🙄🙄	 negative
 ha_train_00653	 @user Aiko is a giant tuzuru 😂😂😂	 negative
 ha_train_00654	 @user Wlh we don't agree 😥😥 there is no way we can do it, nothing will increase except poverty!!!	 negative
 ha_train_00655	 @user @user this is a cheat, but you didn't put lagos 😣😣	 negative
 ha_train_00656	 @user For the glory of God, they should stop eating these animals, they are not smart, they should not eat donkeys, Oh! They prevent everyone from living in peace in the world, the father of everything, they eat them. Pigs, bats, rats, snakes ,frogs,worms and raw worms	 negative
 ha_train_00657	 @user I'm talking nonsense 😂😂😂	 negative
 ha_train_00658	 @user His noise is too much 😃 I don't know if you are hurting him 😁😁	 negative
 ha_train_00659	 @user Just heartless nonsense mtcheew 😏😏	 negative
 ha_train_00660	 @user Today and tomorrow, he is telling us to come and get rid of him.	 negative
 ha_train_00661	 @user Shashane is only going to blame you for falling in love 🤣🤣 but it's too much for you all to agree 😒😒	 negative
 ha_train_00662	@user @user you are making a lot of noise for Buhari 😆	 negative
 ha_train_00663	 @user This is nonsense 😡	 negative
 ha_train_00664	 @user kumapa sometimes bbc you are making us think about your sister	 negative
 ha_train_00665	 @user Right where will you recover since you are looking for money 😃	 negative
 ha_train_00666	 @user U Adam zango na today I notice dat you are not paying attention to our abnd spread in north south d north SARS killed bandit kakashemu Amman sbd you are campaigning in vain God yashry yasakgn😠😠😠	 negative
 ha_train_00667	 @user The price of chicken has increased. 😀😀😀😀	 negative
 ha_train_00668	 @user Mtwssss, why are you going to Xhuwa Miye? We have never heard of anyone who has seen it or not. He said that it is being preached somewhere 😠😠😠	 negative
 ha_train_00669	 @user Well, BBC, you are sad, we lost 2-0, then you have to talk about Sala. 🤣🤣🤣🤣🤣🤣	 negative
 ha_train_00670	 @user Well, he doesn't have to go to work and isolate himself	 negative
 ha_train_00671	 @user BBC don't care 😜😜	 negative
 ha_train_00672	@user Hhhhh, what if an old man is not ashamed to ride a donkey, and he will not be ashamed to give you a dollar.	 negative
 ha_train_00673	 @user Indai Ganduje is the one who killed their mother.	 negative
 ha_train_00674	 @user @user We don't know if she's playing here 😎😎	 negative
 ha_train_00675	 @user Not in the mouth!!! 😂😂😂	 negative
 ha_train_00676	 @user Me tabayyana Son of her mother 😠😠	 negative
 ha_train_00677	 @user Saura, I heard someone saying that he was about to go back to the skull 🤔	 negative
 ha_train_00678	 @user Hhh😅 it's true that there are a lot of thieves in 9ja since they are so strong!!	 negative
 ha_train_00679	 @user That's the end of shamelessness and not knowing the value of adults 🌚	 negative
 ha_train_00680	 @user The father's bag is why we are drinking Lipton 🤣🤣🤣🤣 but it's my fault	 negative
 ha_train_00681	 @user We don't agree to hate our mother Hafsat 🤔🤔	 negative
 ha_train_00682	 @user @user If he asked me for support, he told me the money to buy a card and I sent him, he just told me 😡 it's just useless to him.	 negative
 ha_train_00683	 @user I am Wlh or the picture of the Old Ones I do not want to see God.👌😏😕🚶🚶🚶	 negative
 ha_train_00684	@user Because they continue to kill people with the price of rice or 🤔 they are still akamasu	 negative
ha_train_00685	 @user That's why they can't see the month of prayer, it's a useless job 🚶🏼	 negative
 ha_train_00686	 @user How much the government destroyed this servant of God's house because yesterday the terrorists killed him just like that. The Government has made a contribution for him recently. God bless the North, let's wake up. 🙏😭 https://t.co/eunI5yKOoP	 negative
 ha_train_00687	 @user There is no fire 😢😩😭	 negative
 ha_train_00688	 @user These are the 2 pharaohs, the evil son of corn	 negative
 ha_train_00689	 @user All she has done to our generation is not quality	 negative
 ha_train_00690	 @user They are lying to their mothers and they say that they are not moving or sitting 🤨	 negative
 ha_train_00691	 @user Malan Naseeru just said that he wants everyone to eat his mother's liver😂🤣😂🤣	 negative
 ha_train_00692	 @user But this person is not ashamed at all	 negative
 ha_train_00693	@user Allah sarki 😭 bbu trbiya parents see that a girl enters the school in vain, but what about their body, the girl who wears the hijab is a village girl, that it is done for a woman to cover her whole body. They also send what they are struggling with hhhh😃😃	 negative
 ha_train_00694	 @user Kutuman bora oba	 negative
 ha_train_00695	 @user @user He met his fellow demons ai😂😂	 negative
 ha_train_00696	 @user No talk about separating Nigerians from poverty??💪🙏	 negative
 ha_train_00697	 @user You are lying. Whose father said he killed the children of Abinchi School during Lockdown 🤔	 negative
 ha_train_00698	 @user 🤨 we are sorry to hear this	 negative
 ha_train_00699	 @user Gakuma Gardin was looking for peanuts and he said 😀😀 Nuts, eat peanuts or hellfire, we chose night with a basket of peanuts 😀😀😀😀😀😀	 negative
 ha_train_00700	 @user Whoever is involved in the disappearance of Allan's servant, may God test him, what a bad thing 🙏 politics is not crazy	 negative
 ha_train_00701	@user @user The work is done, those are the women who have the habit of wearing bad clothes, then you should understand the effects of showing nudity 😞. You will not seek forgiveness from people, you will seek forgiveness from God 🤲🤲 He is the only one who will forgive you. Then you should keep it	 negative
 ha_train_00702	 @user Right when you are working for them you are important, but once you have a problem or..... then they don't care, I just don't care 😎	 negative
 ha_train_00703	 @user Dyan shaggu members of APC, where are we when we criticize Buhari, he is being hated, I swear to God if Naga APC members feel as if I will kill him, Buhari God is enough 😭😭	 negative
 ha_train_00704	 @user Nigeria 🇳🇬 It is possible to leave the house without enough food to the point where it will reach the dawa	 negative
 ha_train_00705	 @user May God prevent him from having peace of mind, may God curse him 😭	 negative
 ha_train_00706	 @user In another town??? My son, I don't understand, in the lockdown 😏😏😏, you fed the children of the demons, right?	 negative
 ha_train_00707	 @user You are a pig 👀	 negative
 ha_train_00708	@user The country should know that we are not just students, we are citizens and we should be given our rights. We are ready to come out to show our anger, we are just waiting. Even if we will be killed, we will sacrifice our lives for our brothers💯 #EndAsuuStrikeNow #EndAsuustrike	 negative
 ha_train_00709	 @user Wa iyazubillah may God abandon them and their goals Amen 🙏	 negative
 ha_train_00710	 @user Isn't there only crazy people in Nigeria 🇳🇬 😂😂😂	 negative
 ha_train_00711	 @user Bamasonji the parents of the fire 😀😋	 negative
 ha_train_00712	 @user But whoever supported Buhari, he turned his back. 😆	 negative
 ha_train_00713	 @user Man United has become a witch 🤣	 negative
 ha_train_00714	 @user Crying is sweet. We are terrorists who are killing us😭	 negative
 ha_train_00715	 @user You don't want to participate in your story 🙄 You are not playing well. You are a child.	 negative
 ha_train_00716	@user God is enough God is enough God is enough Wlh wlh wlh............. Then our leaders went to hell, this is cruelty, barbarism, ignorance and lack of religious knowledge, what is this Jew 😠 God If you see God, you put God in our hands and take their lives instead of them	 negative
 ha_train_00717	 @user Gashi and it is unfortunate that they have Dangote who does nothing for them except to block the Yoruba place	 negative
 ha_train_00718	 @user BBC hypocrisy🙄 two imams have been sentenced to death in Ghana.	 negative
 ha_train_00719	 @user I entered three! You won't break up with me, will you?🤪	 negative
 ha_train_00720	 @user Well, where is our water mtwww😚	 negative
 ha_train_00721	 @user @user Hmm mm.. son of God, how beautiful is she?	 negative
 ha_train_00722	 @user The Shia compound has come out of the cave 😀	 negative
 ha_train_00723	 @user Chikin is a crazy list 😏	 negative
