ID	tweet	label
ma_train_00975	 milan o inter f nafs wa9t	neutral
ma_train_00976	Did you receive the summons by mail? I did not receive anything even though my name is on the list,,'	positive
ma_train_00977	 fumee indienne ila knti hakka premier taf rak lqiti chi black hole	neutral
ma_train_00978	 nty kayjawbk qoli lo yghni ghir 3lach ya ghzali ashal makayn o zouinaa	neutral
ma_train_00979	 d7koni din mhom daba ana sakn f 7ay ra9i hhhhhhhh	positive
ma_train_00980	 So Semana Al-Kharra from Ramadan .. a ministerial committee: the price of a bribe has reached 8 dirhams, and the pepper is 11, and here is the turkey oil, its price has risen to 18.90 dirhams per liter,	neutral
ma_train_00981	 chafti boussarwal lhmar farhan lmohim nasim lazim yarbah 3rafti machalah sohaila chhal walat zwina tbarkallah	positive
ma_train_00982	 rah flmghrib ghir bhalha likayd3amha ama aghlbyat lmgharba darbin 3liha	neutral
ma_train_00983	 awiili bassah ibtisssam 3end tamer hosny wela ghir icha3a	neutral
ma_train_00984	 madola hiya li ma3rfatch trabik khasak thcham 3la klamk otchof chkon kan wa9f m3ana had simana	negative
ma_train_00985	had le bent niyta kateghleb dayman mena bara7 le youm ou 7na kansem3o akhbar mziwna	positive
ma_train_00986	 entybssawt ihab f prime	neutral
ma_train_00987	 Praise, praise, protest, denounce, get angry, red line, blue line, pool of.....	negative
ma_train_00988	 hhhhhhhhhhh rah men dak nhar sift liya chi 3 marrat kaysawal 3la site hhhhhhhhhh	neutral
ma_train_00989	 The Economic and Social Council of the Ministry of Culture: Special. Special importance is given to the intangible heritage, while encouraging businesses to specialize in professions related to heritage.	neutral
ma_train_00990	 no batma	neutral
ma_train_00991	 Minister of Agriculture: Spring crops... The expected area in the boreal areas is 272,000 hectares.	neutral
ma_train_00992	 This channel, its people are pent-up, rather than about sex.'	negative
ma_train_00993	 makay3jbnich nkhsser floussi f 3g hhhh kankhsserhom fl makla	neutral
ma_train_00994	ana mabghitch ndou9 bghit nakol onghamas hhhh	neutral
ma_train_00995	 ahsan blan rbeht mn had twitter howa berka peace lyom ana w zmeet w lfawda 🙏🏼	neutral
ma_train_00996	 ana tanktab lih ghir hna ftwiter hint ma3andich insta lface dyalo ma3andich chnahowa	neutral
ma_train_00997	 ch7al moudat alghyab 3an almala3ib	neutral
ma_train_00998	 masai alghir ana fakhor bik bazafe marhabane bik ilabghiti jawbini 💞💞💞💞💞💞	positive
ma_train_00999	 The bottom line is that the day is a hydrogen bomb that threatens Morocco, its security and stability.	negative
ma_train_01000	 Whoever wants to defend Jerusalem can boycott American products without waiting for his country’s decision.”	negative
ma_train_01001	 Greetings, Doctor, with the utmost respect and appreciation.	positive
ma_train_01002	 w ehna fans lmalika bassoum benmouut f doudouu w fanshaa	positive
ma_train_01003	 ban a ntta ma bghina la cadeau la walo	neutral
ma_train_01004	Destruction of more than 269 tons of foodstuffs from Perimi and 3683 violations of prices and quality.	neutral
ma_train_01005	 People's hearts died. One of the most beautiful voices I've ever heard in my life I love you because you sing with all your feelings.. God bless him	positive
ma_train_01006	 An amateur journalist has a childlike brain. And a question that does not represent journalistic professionalism. And the response was harsh, haha.	negative
ma_train_01007	 b 9oran o raya maghribiya ma3a 3ilm ana kan kiwajehhom khatar lespane likano mssalhin dak wa9t	neutral
ma_train_01008	 Praise be to God for the blessing of Islam and the Muslim does not fear death.	positive
ma_train_01009	 The people were gathered together in the safety of God	neutral
ma_train_01010	 The Justice and Development Party, so far, is the party of growth, and God willing, a second term for Benkirane	positive
ma_train_01011	No, we don't want you with the Moroccan national team. We don't have enough for us and more. You chose and it's over.'	negative
ma_train_01012	 You starve the people and suck their blood, and you export it abroad.	negative
ma_train_01013	 Because we are free Moroccans, we will refuse to sabotage it.”	positive
ma_train_01014	 Lacy Benkirane [[PHOTO]]	positive
ma_train_01015	 ziin diro f le lieu la france tal3oha 3ndhom f trend	neutral
ma_train_01016	 Monitoring the prices and quality of foodstuffs, this Ramadan..More than 30,000 violations were monitored, 2,414 of which were pedestrians for the judiciary and the destruction of 123 tons of Perimi products.	neutral
ma_train_01017	 Here are the positions of the parties to the conflict regarding the decision of the Spanish government, which supported the initiative for autonomy in the Moroccan Sahara,	neutral
ma_train_01018	 How is the custom?	positive
ma_train_01019	 9aliha mabrouk lfinaale galt lih 3arfa gal liha lahik ana za3lan	neutral
ma_train_01020	If we want Jerusalem and Palestine, we must have another Saladin.'	negative
ma_train_01021	 wayih aghaniha tay3bro mzyan 3la l7ala dl wa7ed	positive
ma_train_01022	 daba nta wach dayr double écran wla chno	neutral
ma_train_01023	 The people are conscious or Arif bin Kiran is an honest man, unlike Shabbat Ogero of Shelahiyah	positive
ma_train_01024	 wach ghadin imchi ghir misr ah safi fhammt	neutral
ma_train_01025	 God bless, God bless him'	positive
ma_train_01026	 My favorite song is Mujua Falbi, I love it very much, and we wish you more success, hopefully.	positive
ma_train_01027	 The important thing is to say what you want. What is important is the farmer and the poor ate the poor.	negative
ma_train_01028	 Peace... to the downtrodden.'	negative
ma_train_01029	 before your visit to Morocco. The Prime Minister will meet tomorrow with the leader of the opposition, who is criticizing the changes in his country's foreign policy.	neutral
ma_train_01030	"Vian Al-Bahri: """""""""""""""""""""""""""""""" march""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""]]""']""""""""""..."	positive
ma_train_01031	 Morocco does not have a real political elite	positive
ma_train_01032	 duo ibtissam o two tone ba3d ramdan	neutral
ma_train_01033	 Britain: As you support the efforts of the UN envoy de Mistura to resume the political process in the desert file,	neutral
ma_train_01034	Until now, I do not understand that most people blame Trump and the Zionist countries. Jerusalem was sold by Egypt, the Saud family, the Freemasonry countries, the Emirates, and the silence of the Islamic world. That’s why I say stop gossip.	negative
ma_train_01035	 hhhh wa9ila maktchofich nari ya 5ti tkadbi 3la wa7ad howa ba9i 7ayy	negative
ma_train_01036	 And what is wrong with you in the picture of Benkirane, he is the man of the stage, and the idea of continuing reform is inevitable	positive
ma_train_01037	 The President of Ukraine summoned Svirto, and Morocco: Kainin, who will not serve you, and those who do not remain in their plates,	neutral
ma_train_01038	 Congratulations my world, may God bless you	positive
ma_train_01039	 kolna tay9in f 9odorark a ihab mais baghin ktar	positive
ma_train_01040	By God, it is even forbidden for you to kachohwa, for Morocco is more than what is distorted..'	negative
ma_train_01041	 man famok lsidi rabi walakin bayna ghadi ydiro tazwir o yarb7o lmoharij bach ykamlo lfilm al iba7i m3a lmadlola	neutral
ma_train_01042	 kanchkor ga3 nass li 3aydoni be 3id milady merci bzaff likom kanbrikom kamlin💐💐 et merci encore une fois	positive
ma_train_01043	 He is an Indonesian, but an Arab exploits his disability to beg.	negative
ma_train_01044	 The Moroccan Association for the Protection of Public Funds: The arrest of the parliamentarian Al-Fayek and his brother, the head of the Fez Prefecture Council, was a bold decision taken by the public prosecutor,	neutral
ma_train_01045	 la lkhamis awili rah hadik dayrinha 3la mo2asasat mohamed lkhamis	neutral
ma_train_01046	 hya rak tayh 3la chi sel3a mezian 😂😂	positive
ma_train_01047	 kon ghir khlitou dortmund douz ntouma specialiste ghir f les remontada hh	neutral
ma_train_01048	 Someone killed Marato Fachtouka Ait Baha, Agadir region,	neutral
ma_train_01049	 day by day sweeter'	positive
ma_train_01050	Haha, because you have always succeeded, Alabgti took over even as a minister, then Morocco is in the ballas.'	positive
ma_train_01051	 hhhhh 9seftini hhhhh chwiya wana nti9ek hhhhhhh ana bghit jojo	neutral
ma_train_01052	 Brother, I asked questions like this, so a cameraman told me this video, “Trickto, take the seed from the Christian.”	negative
ma_train_01053	 The whores of the ruined kingdom in Saudi Arabia	negative
ma_train_01054	 lach 7ta matsada9nta li tstahel lmlayeen ijiw m3ak o tji m3ahomrbi yi7fdak	positive
ma_train_01055	 Oh good evening again and again	positive
ma_train_01056	 ak saudia flkhalij hahya weli liya fatett mzyan wa3er ou flkhalijj	positive
ma_train_01057	 Moroccans have seen Abbas Dial Palestine for the sake of the chair humiliated himself and his people and said that the killer of his people is a man of peace. This is no different from Al-Ammari, February and Al-Sisi. ..	negative
ma_train_01058	 lmohim mr7ba bik je suis le sheriff hna lmkhzn	neutral
ma_train_01059	 ana msayba imilat o makan 3rafch nsawat	neutral
ma_train_01060	After he recorded the imbalances.. the Minister of Health went to the hospital near Beni Makada in Tangiers for the second time and found Kolchi led,	neutral
ma_train_01061	 bnadem tako f kolchi ta men lgaro aw	negative
ma_train_01062	 joyeux anniversaire ma chérie sokaaaaaa 3o9ba l 200 ans w tha9i kol ahlamk inchallah 🎂🌸💕😍😍😍😘😘😘💃💃💃💃🎀💋	positive
ma_train_01063	 A blade from the center of an educational institution in the face of the “Labiji” movements.. The loyalists of the perpetrators all chant and present themselves to the Public Prosecution,	neutral
ma_train_01064	 A business driver's license in Morocco since the most ancient times and not only now	negative
ma_train_01065	 This sportsmanship.	positive
ma_train_01066	 How can we forget the beautiful artist Khadija Atlas in our evening today?	positive
ma_train_01067	 yassmin mhm wesalti li konti bagha t9oli ra ghir osloub khano	positive
ma_train_01068	 chi swimina dyal sber m3aha o tweli mzn inshallah exo	neutral
ma_train_01069	wech à les twitos 👋🏻 mrigl 3ndok had taghrida w za9za9at l3asafir 🦜 calma calma beckenbauer ana houwa li kigololih zamili fta3li9 m3a ✨🤙🏻 did you say ghadi dir liya😂😂🤷nichol retweets laomats 3	neutral
ma_train_01070	 Ta Raha Dazt. no egg	neutral
ma_train_01071	 The farce of this particular government is to be held accountable for, and this government must bear this failure in the outcome of a masseur for the Moroccan people.	negative
ma_train_01072	 _, congratulation and a thousand congratulation	positive
ma_train_01073	 hhhh iwa allah yekemel bikhir matensaynach f 3erss	positive
ma_train_01074	 Whatever the circumstances, God, Glory be to Him, watches over the sincerity of my intention.”	positive
ma_train_01075	 Shafra Al-Du conquered the budget.. The director of ONEP announced their failure to fight the code: We returned 375 million dirhams of codes from 93 thousand cases of embezzlement in 7 years,	neutral
ma_train_01076	hhhhhhh wakha a lala wa mara mara rachiiina bel jadid 😂😂😂	positive
ma_train_01077	 hh bayna si yasin 3ajbah soso osotha ana sotha ka ijini bhal asma lmnawar sot magharibi	positive
ma_train_01078	 This state did not support us, even for one dirham, and we have the right to spend our lives studying, then in the end we work with 2500	negative
ma_train_01079	 A martyr, the coordinator of the opposition teams in the House of Representatives, told “Koud”: Today, we are facing a clear recognition by the government majority, but I did not assume its political responsibility for this period, and we wanted to raise the legislative performance rate,	neutral
ma_train_01080	 A wonderful picture of the city of Chefchaouen, Kigatkm?'	positive
ma_train_01081	 homeland dignity first	negative
ma_train_01082	 May God bless you for what is in the interest of the country and the servants.	positive
ma_train_01083	 meskine même ptipain dial mdiprimi nassel mskin blfa9sa 😁	neutral
ma_train_01084	 hated Sofian Boufal, this day, Mr. Walo, Menin Tachov, Riyad Mahrez, and you see Boufal, your head makes a big difference.”	negative
ma_train_01085	 ta chouf lik had nissan 3awtani 🙂❤️	positive
ma_train_01086	 Nayda their evidence.. Algeria bans the import of Spanish money after threatening to review gas prices,	neutral
ma_train_01087	 ..Even Morocco does not have the honor of a player who owns it, nor is it honored to wear the black shirt.”	negative
ma_train_01088	 Seriously the queen	positive
ma_train_01089	 They all have interests, and they are not interested in Jerusalem, neither from near nor from afar.	negative
ma_train_01090	 May God grant you success in reforming the country, and may God make things easy for you and the truthful among you.”	positive
ma_train_01091	 We have come to see things that the mind does not accept that do not indicate good, where corruption is of all kinds. '	negative
ma_train_01092	Why not enter such people? The Moroccan Parliament may be Morocco's foreign minister one day, the son of the region knows its people. Already, the parliament is full of people who can't write a useful sentence.	positive
ma_train_01093	 The Association of Motorbike Importers: Sales decreased by 6.26 per month, in the month of March, last year - numbers,	neutral
ma_train_01094	 It is the height of stupidity, whoever wants to celebrate, no one can prevent him, and whoever does not want that, no one will force him to do so.	negative
ma_train_01095	 Fes crimes, the ruler in absentia took the right of the head of the “Al-Quzat” group.. He is accused with a contractor with the blade, waste of public money and forgery,	neutral
ma_train_01096	Munib Barra.. Parliament asked me to prevent her from interfering because of the fascination,	neutral
ma_train_01097	 Haha, Benkirane killed the people, other than the increase and the scars 😕	negative
ma_train_01098	 And the decision to return home remains one of the most difficult decisions that an immigrant must take, as if his destiny was to remain suspended or scattered like dew on the grass.'	negative
ma_train_01099	 The scandal of building the multidisciplinary college, Faza, was judged in the first instance.	neutral
ma_train_01100	 chihed yseftli l 9anat rasmiya nta3 ibtissam f youtube	neutral
ma_train_01101	 saha aham min flos ok rah sahran hta sbah khaso ysafar 5 sa3at dyal tri9 3ad yarja3 5 sa3at	neutral
ma_train_01102	 Did you know that the government started with the intention of fighting corruption and ended with the fight against corruption?	negative
ma_train_01103	Report: America seeks to strengthen its partnership, as energy cooperation with Morocco	neutral
ma_train_01104	 Oh God, do not deprive us of this place, O Lord.'	positive
ma_train_01105	 merci donia dima katbarhni ala tamghribite dyalek w daamek lbenet bladek akbar dalil	positive
ma_train_01106	 New data on the absurd arrests of young Fiqhawi Vkaza. A number of young people are waiting for them.. and this film with cameras is a different place, so the coffee of Anfa Street and the coffee shops of Khareen sing about them, but without deliberation, no cameras.	neutral
ma_train_01107	 wjhek 9asseh mal9iti chkon t3ayrri ra sydeek hadaak a l9erda fnane 3alaami o machi ay fnane goliha o chli biha fomok	negative
ma_train_01108	 Look, Tiffy, as we are used to lying, titles of crimes, homosexuals, and prostitution. She comes back to slander us with lies.	negative
ma_train_01109	 Al-Amari scandal, the Moroccan people are infidels http://adf.ly/1eRr5f	negative
ma_train_01110	He fishes in murky waters because he has no parentage and perhaps his parents are rogue mercenaries.”	negative
ma_train_01111	 Party who ally with Satan. The Makhzen party, when was it in the crosshairs? Always in the government, hahah God, even the idiots of these Moroccans are ruthless.	negative
ma_train_01112	 There is no might nor power except by God	negative
ma_train_01113	 achkat3arfo f chi3r hhh dak chi zwwin mohim howa sid9 kalimat	positive
ma_train_01114	 We want you as prime minister	positive
ma_train_01115	 La Razon: Spanish parties presented an initiative in “El Concriso” to “correct” the position of the Sanchez government in support of the Moroccan proposal and to return to support for self-determination,	neutral
ma_train_01116	hxoma 3lik tgoli 3la rasak mghribya onadorya ghir xwahtina btakhalof dyalksiri twitter dyal haidi	neutral
ma_train_01117	 From success to the success of your voice is amazing, God bless you, even when	positive
ma_train_01118	 nlebso b nouba hhh ana w nissrine 9rab machi mochkil	neutral
ma_train_01119	 It is too big for them to have the name of pharmacists and doctors. This profession is overtaken by humanity, but unfortunately in Morocco, their profession has become similar to butchers'	negative
ma_train_01120	 hhhh safe mli ghatji ana anssed femmi😅	neutral
ma_train_01121	 chabakouni ald7mani chi wa7d f chtouka	neutral
ma_train_01122	 A lining threw a dog’s insults at “Sidi Rahal Al-Shati” in the Berrechid district,	neutral
ma_train_01123	 tarikt l3ahira chno kadiro hna katmoto 3la khalijiyin w lobnaniyin siro diw hanan lrafa	neutral
ma_train_01124	 When you listen to Abdel Halim or Farid or Umm Kulthum or Doukkali ... you quickly understand the insignificance of the teacher, Prince and the pigeon'	negative
ma_train_01125	He has a shining candle	positive
ma_train_01126	 A wonderful view, and Ken Kane is not precious, and humans are greedy, so anywhere in the kingdom'	negative
ma_train_01127	 : Oh my friend, on comedy, they steal the nuets from social media 😭	neutral
ma_train_01128	 khti fatin momkin follow bghit nhder m3ak	neutral
ma_train_01129	 lyom salit my duties bkri nmchi n3ss ta y9rb ybda l match	neutral
ma_train_01130	 walah hta mardouni bach ynakhlo bnadam ou ybloquiwh ou ydiwha ghir fhanan ou kifach n3awnouha m9ablin lbrahach	negative
ma_train_01131	 It is a shame that the file of these doctors working in the national education sector remains stuck in the corridors of the government and the Ministry of National Education...'	negative
ma_train_01132	 ana f tanger dyar 50 dh ici	neutral
ma_train_01133	 Ashno Dar Had Benkirane	negative
ma_train_01134	 A sound approach and a favorable method that restores confidence to the citizen	positive
ma_train_01135	 zwina besah li 9belha hsen	positive
ma_train_01136	The Prime Minister of the Canary Islands: The previous crisis with Morocco is hungry for Dawasa Dial, and it appears on the negotiating table,	neutral
ma_train_01137	 l3wachr hadi li bghat lhassanat hadi hia loccasion avant ramadan	neutral
ma_train_01138	 : For me, we were Hanna and Bab Elan’s children, then Marrakesh Tamchio played football, and Tiran Al-Sabira, in our neighborhood, called Al-Fakhra, and since…	neutral
ma_train_01139	 Because of the reasons, they took him to Al-Benika..a judicial investigation opened with a police officer in Khouribga, and a fictitious employment case,	neutral
ma_train_01140	 Completeness of the Habsa employees: We want you to give a picture of the sector that is lavish, respect its security privacy, and stay away from the behavior that violates these controls,	neutral
ma_train_01141	 Kobe Collie is intellectually limited	negative
ma_train_01142	 Learn manhood, freedom, struggle, wisdom and sacrifice	positive
ma_train_01143	dsl ms baghi lik ghi lkhir	positive
ma_train_01144	 I am against this approach to me underestimating people's feelings first and second, which in itself turns an Islamic issue into a field for irony and humor.	negative
ma_train_01145	 The National Strategy for Financial Inclusion.. Minister Nadia Fattah Al-Alawi: Because of the health crisis, we have decided to manage 33 percent of the planned measures, and 40 percent soon exist.	neutral
ma_train_01146	 inchaalah ana mn jihti tayhemoni ghir wlad bladi ama taba9i y3omo fbherhom	positive
ma_train_01147	 chi 7a9d 3la shi w dnya 7a9da 3la klshi jajaja	neutral
ma_train_01148	 Blinken to the Israeli Minister of Defense: Washington is committed to “deepening normalization relations and building new ones.”	neutral
ma_train_01149	 wakha tnechriha m3aya daba f twitter ok	neutral
ma_train_01150	 We are an Islamic country and we are proud of our Islam and our Arabism	positive
ma_train_01151	This is the height of corruption, so go to the hotel in Riyadh with your uncle, Muhammad bin Salman.”	negative
ma_train_01152	 The owner of the intervention in pure Arabic, may God bless you... Nevo Bazaf'	positive
ma_train_01153	 Government official: Gandero has 130,000 jobs to replace imports with national products.	neutral
ma_train_01154	 nhar tchouf chi mrafa7 kayt7assab 3arfo kan mzlout	negative
ma_train_01155	" The government's official spokesman on the hard-line activation of ""Forsa"": Why did we open up to influencers,"	neutral
ma_train_01156	 Thank you Hespress for these photos which reminded me of where I lived. Thank God for alienation despite its cruelty.	positive
ma_train_01157	 Greetings to Mr. Al-Amari	positive
ma_train_01158	 sbah l5ir khay rachid kay3jbni emission dyalkom bzafff ana hasnae de tetouan momkin t3mli oghniyat ana ba3chakak	positive
ma_train_01159	 Peace be upon you, the sight of encouragement outside	positive
ma_train_01160	Good luck and may God protect you, the pride of Morocco'	positive
ma_train_01161	 Official report: 76.6 percent of Moroccan families say that their standard of living has both sticks.	neutral
ma_train_01162	 li maghribi o 3ziza 3lih ibtissam o 3endo nefss 3la bnat blado yedir unfollow et bloque l hadak konan f instagram et merci	neutral
ma_train_01163	 Frankly, the area is a touristic area in the true sense of the word, but the officials did not do the duty, they did not equip them. They are in the stairs, you will meet with donkeys and the adult is your yard, and manage the crowds.	positive
ma_train_01164	 salam o3alikom aljami3 asmite ahmed 31 sana kantmana nal9a che bant anas atkon saleha beidni lah atkon moslima katkhaf lah ubhat adir alusra dialha abhit atkon 3andha 31 37 sana wakha atkon amtal9a wala 3andha monewachlado83 82126	neutral
ma_train_01165	 chi 9ent taytba3o fih 7wayj 9dam bal fmarrakech	neutral
ma_train_01166	Al-Ghulusi: 3 senior files have suspicions of corruption related to the judiciary.. What is this a renewal approach to fighting corruption, or is it only a temporary campaign?,	neutral
ma_train_01167	 Bghina Nabila Mounib faces the palace's control in the political and economic arena of the country	positive
ma_train_01168	 ana swti khayab o ghanit lik yaki	neutral
ma_train_01169	 msbougha mn ch7al hadi rni	neutral
ma_train_01170	" When you read the book """"""""""""""""""the art of indifference"""""""""""""""""""""""""""" twice 😂😂"	neutral
ma_train_01171	 hahwa tadfsir bdsah kan li chofo dahbi o byad bhali okan li chofo khal o zera9	neutral
ma_train_01172	 And you have the money to buy very trivial Turkish series. I don’t know how a Moroccan viewer can accept watching a trivial thing that is very far from Moroccan society.”	negative
ma_train_01173	The horrific residents of the region .. Gundarm “Ben al-Tayyib” in the district of Driush Taihou Bznas Dial Al-Qarqubi,	neutral
ma_train_01174	 With my appreciation to you. Instead of dreaming of being a parliamentarian and that may first be achieved, I dream that you are better than that, which will earn you God’s pleasure and people’s love, and not God’s wrath and people’s hatred.’	positive
ma_train_01175	 Anti-gang squad in the state of Meknes, Tahit Bznas,	neutral
ma_train_01176	 horia hadik baghaha trbe7 o gal oghnia zouina bach yakhod retweet hhhhh mn 3end lmalika	positive
ma_train_01177	 a3taref annai ndmt 3lach 3tarft akhir 3tiraaf hhhhh	neutral
ma_train_01178	 whed siyed mn 3aila kiji lcasa kihet voiture dyalo makihezhaach kigolina kiadiro tsogo fiha hhh	neutral
ma_train_01179	 ouiiii ussi ana ghanswet liha w ghatb9a f lfianl inchallah ded f les fans inchallah rebi makykhich radi tkhrej fihom	positive
ma_train_01180	The Mauritanian government requests from its citizens that they should not approach the borders with the countries that border it,	neutral
ma_train_01181	 The case of prostitution is High Class Ffas.. The main accused was arrested by “Porcaise” in the court, and the pleading, Gadi, begins before the verdict is pronounced.	neutral
ma_train_01182	 erect	positive
ma_train_01183	 The writer calls for a new heresy: the democracy of fate. That his belief in fate is confused.	negative
ma_train_01184	 I say to them, “Death to your wrath, you corrupters.” Morocco is a country of honorable people, not atheists.	positive
ma_train_01185	" Special. ""Koud"" roamed Shakoun, stormed the mausoleum of ""Moulay Driss"" in Fez, and here is where the police went,"	neutral
ma_train_01186	 ach dani lik ach dani lik ach dani lik menti liya mena lik 🎤🎶	neutral
ma_train_01187	He laughed at us like we were dying, so we reached space in our own condition as a unit of politics	negative
ma_train_01188	 we katle3 mra mra dyal chi ami proche o ssafi ms machi ay wahed i9ed i accedi l dok les infos we9tma bgha ghi ila tla9a m3aha ossafi	neutral
ma_train_01189	 Do not be sad, my brothers, only these are the tears of crocodiles that Nikirane sheds in order to reach his prey (Hanan Al Shaab)	negative
ma_train_01190	 It was a channel at the level in the days of cultural programs. Like diko, the Spanish League matches, the Italian championship and good films. But now it has rotted and scorned with frivolous programs dubbed movies for the benefit of them. And Basil laughed. Karshid was a hack and laughed at the people.'	negative
ma_train_01191	 Why did you want a misfortune for him and he would hate the dervishes?	negative
ma_train_01192	Arabs and Muslims are vocal phenomena that are content with statements, condemnation and denunciation, and they stay away from actions.	negative
ma_train_01193	 rachid 3arfinak kad3am chabab lmgharba jib lina ra 3ta soura zwina 3la chabab lmgharba ghir jibo welahma tndam	positive
ma_train_01194	 Morocco is in danger and Amazigh racists are playing with fire and the future of Moroccans	negative
ma_train_01195	 morocco's pride	positive
ma_train_01196	 ihab nbghik bzaf khlik m3a wlad al mghrib al arabi kamline o rzfa o dima ghniw mghribi o ghni liya lmn nchki 7ali safa de marrakech	positive
ma_train_01197	 There is no good donkey among you and a guide for affliction, first of all, wage war, there is no might or power except with God, the Most High, the Great.	negative
ma_train_01198	Details of the meeting of the government majority..a tribute to the king’s management of foreign relations and the service over the strategic stockpile of basic materials, water and others – statement,	neutral
ma_train_01199	 ntfahm b la silki	neutral
ma_train_01200	 Stop living with delusion and lying about yourself before others. Yes, we have become an evil nation that was brought out to people after the Arab killed his Arab brother and after the Muslim killed his Muslim brother.	negative
ma_train_01201	 oksim bilah kan yorid an a3mal laho howa mohtarif ya3mal fi markab madrasi lit3aoin hokoma maghribiya yabaniya lihadakolma3ah	neutral
ma_train_01202	 bach 3jbatni loghnya kter kathess hanan mhafda 3la hiwiya dyalha khasatan mni dkhlat ma9ta3 brifya bravo hanane	positive
ma_train_01203	 Adel Taarabt continues to shine and plays a good match against Benevento 12/23'	positive
ma_train_01204	 In that country that values the value of a human being.	positive
ma_train_01205	All Moroccan resorts suffer from the same problem. '	negative
ma_train_01206	 The problem with the Moroccans who betray me, is a marbeinish	negative
ma_train_01207	 achno daro tani wlad l7ram	neutral
ma_train_01208	 min aktar lhajat zwina f ihab ana smito sahla tktb f lyoutub hhh ana kant3db m3a smiyat	positive
ma_train_01209	 Only Arab countries are targeted, whether on an ethnic or religious conflict. China has thousands of languages and we have not heard of this Germany, France and Belgium. We only hear of this in Algeria.	negative
ma_train_01210	 The Moroccan National Office for Tourism and the National Confederation of Senao agreed to jointly develop the sector to keep pace with international competition and revive domestic tourism,	neutral
ma_train_01211	 The urban transport crisis in Fez, the “City Bus” company, Bash, requests a meeting with the group – a document,	neutral
ma_train_01212	ok m3akom dima ila kantou mhaysin ou zahyin	neutral
ma_train_01213	 men sebah ou ana kankteb chekon 3endo emailat hta wahed majawbni	negative
ma_train_01214	 la rah ze3ma ghadi takhod 9ehwa w tdiha m3ak w ghadi tchrbha f le lit	positive
ma_train_01215	 madiroch kolchi maghribi rah ray7dfo taswit	neutral
ma_train_01216	 😭😭 3ndi wahd sahbi haka tatdir lih sahbto li ma3ndoch	neutral
ma_train_01217	 dokhli sou9 rassek a kheti yak hnekha hadak hhhhh khalik f ihab o sohaila o 9albi 3ela ibtissam	neutral
ma_train_01218	 a na bagha n3ref ghi jwabha 3al sou2al li 3ndo 3ala9a b betty wakha mtw93aha ghatkoun klaat lhriisa	neutral
ma_train_01219	 walah fr7ana bzef ana fan 9dim l real madridwakha kolchi wla yi7ma9 3la l barca ana sob7anlah ma3mr 9albi 9ad ibadal	positive
ma_train_01220	 hhhhhh 7it nti bayna katbani lihom hadok ra dima 7adyiin tag	neutral
ma_train_01221	 May God have mercy on him and grant his family patience and solace. This is his destiny to die buried twice. May God bless him with the vastness of his mercy.	negative
ma_train_01222	 ou hanan lalat lbnat ou charfatna saraha bhalak nti ou boubi li mamcharfinach yalah tlahi man hna	negative
ma_train_01223	finma t7ot hanane chi haja nl9ak katnb7i gha bchwia 3lik mzl fin tnbhi	negative
ma_train_01224	 Oh Moroccan, oh Moroccan, oh Moroccan, this constitution is an advantage for you and me.	positive
ma_train_01225	 Not alien to Barcelona's morals	positive
ma_train_01226	 la bzaf ch7al hadi macheft had z7am	neutral
ma_train_01227	 wa7d dri mskin dwz had l cncr ila kano ga3 les question haka ghadi ykoun frg3o hh	neutral
ma_train_01228	 mzyana ntmanaw tb9aw diman da3mou hanan li anha madart hta haja li aya chakhs ou nda3mou ba3dna ntouma hanan ou hna souhaila	positive
ma_train_01229	 we labassnaha lmalikna ystahal li ano m3ayachna bikhir lhamdolah makhasna khir we hada ma3andna la petrol la walo bhalkom	positive
ma_train_01230	 hhhh rah dak chi li 5aft mano	neutral
ma_train_01231	 Good morning, artist.	positive
ma_train_01232	 Al-Kira and Ukraine.. Biden described it as “genocide” and Putin: negotiations are failures and links to the dead end, and they will continue the war until we achieve our goals,	neutral
ma_train_01233	Thank you for your kind words.	positive
ma_train_01234	 amina ana fakhora fik bzaf a bent bladi	positive
ma_train_01235	 Long live the brotherly friendship between Morocco and Senegal!	positive
ma_train_01236	 hbibti matkhli ta klam silbiy i2atar fik mab9a wa9t bghina la9ab khlik dima top darbi 3la eval bzf ghnily	positive
ma_train_01237	 plllllz hada dafi3 lina bach nzido nsowto b9owa li chrfat lmghrib dyalna♥ibtissam♥ pllz voté	neutral
ma_train_01238	 Mauritanian media: Analysts, Kitogo, will come out of Nouakchott with a new position on the Sahara, in line with the positions of Merican, Germany, Spain and the major Arab countries.	neutral
ma_train_01239	 Khobar Zuwaina from “Mamda” for agriculture: Your compensation to face the impact of drought will be available in the beginning of next April.. and here are the details,	neutral
ma_train_01240	Get angry... the earth grieves when helpless men rise up against it and are deprived of dignity.	negative
ma_train_01241	 o zaydon blasst abdsalma 3and ibtissam maghaybedelhach maw9if homa 3arfin ach kidor binathom	neutral
ma_train_01242	 o lbenj l dok likayhsabhom rah hadak howa rai jdid	neutral
ma_train_01243	 lah lah 3la jaw emmmmm jaw wa3ar of motanawal à sidi bennour	positive
ma_train_01244	 ghadi nsktouh b hhhhhhhh	neutral
